Individual,HorizontalRange,VerticalRange,MeanOfDataPoint0(X),MeanOfDataPoint0(Y),MeanOfDataPoint0(Z),MeanOfDataPoint1(X),MeanOfDataPoint1(Y),MeanOfDataPoint1(Z),MeanOfDataPoint2(X),MeanOfDataPoint2(Y),MeanOfDataPoint2(Z),MeanOfDataPoint3(X),MeanOfDataPoint3(Y),MeanOfDataPoint3(Z),MeanOfDataPoint4(X),MeanOfDataPoint4(Y),MeanOfDataPoint4(Z),MeanOfDataPoint5(X),MeanOfDataPoint5(Y),MeanOfDataPoint5(Z),MeanOfDataPoint6(X),MeanOfDataPoint6(Y),MeanOfDataPoint6(Z),MeanOfDataPoint7(X),MeanOfDataPoint7(Y),MeanOfDataPoint7(Z),MeanOfDataPoint8(X),MeanOfDataPoint8(Y),MeanOfDataPoint8(Z),MeanOfDataPoint9(X),MeanOfDataPoint9(Y),MeanOfDataPoint9(Z),MeanOfDataPoint10(X),MeanOfDataPoint10(Y),MeanOfDataPoint10(Z),MeanOfDataPoint11(X),MeanOfDataPoint11(Y),MeanOfDataPoint11(Z),MeanOfDataPoint12(X),MeanOfDataPoint12(Y),MeanOfDataPoint12(Z),MeanOfDataPoint13(X),MeanOfDataPoint13(Y),MeanOfDataPoint13(Z),MeanOfDataPoint14(X),MeanOfDataPoint14(Y),MeanOfDataPoint14(Z),
Person019,1.226758,1.2071885,0.08873082405821933,0.023985263429409903,2.6387652781457014,0.02636009724944816,0.719209651876381,2.6792396063281787,0.09725061216494481,0.19048749515084637,2.590594902869757,-0.04817209532479779,0.018340505782472392,2.650936495217071,0.0247047233589404,0.08436058456217811,2.6403582045621796,-0.051226411663576034,-0.04116027793553347,2.6542664709345125,-0.014973468159712972,0.04263894235994854,2.637656835172922,0.02862404087343632,0.5535701492273732,2.666287934510667,-0.048681788487490926,0.19885683833701265,2.633932312729949,0.028743220105518788,0.15910020609271502,2.667708688005887,0.03326811656791757,-0.3108134851361297,2.711160932303163,0.06346358756416481,0.043051784995879354,2.6360932141280378,0.11203334206004423,0.3926697792494484,2.607605839587932,0.08876011589323031,-0.03326019810515094,2.648263320824138,-0.04785223984032375,0.40370094503311177,2.621315025754227,
Person001,1.5919642999999999,1.4957788,0.04695753669230553,0.06486152621024736,2.164988852473498,0.08986559229028276,0.7947829654593642,2.3560760132508807,0.09565042982358636,0.26636360170874596,2.14268324558304,0.06419081183083045,0.1811306034074649,2.212363532685512,0.0835552837177561,0.12487019637102456,2.297509726148408,0.08657915543409907,0.10471742405519421,2.2078515194346284,0.06085118178727918,0.0874676972532687,2.292086964664311,0.08908412286751774,0.5957649083038866,2.328327446996463,0.014070534553975285,0.382415342384276,2.227220913427558,0.10226181780167866,0.20026335953268576,2.3222968233215586,0.08162864670583032,-0.32195672199646647,2.3611667499999967,0.10670235706793281,0.08846773815148413,2.29655500353357,0.13039994135079516,0.4879810010600707,2.214332789752653,0.040567873565576854,0.009316536278180187,2.1754644973498225,0.029446990658127153,0.5025412010483219,2.310893825971734,
Person002,1.34808,1.3996522,-0.06728150817387918,0.07559485409649125,2.303058846003897,-0.1419621346095516,0.8674388085769981,2.358414994152046,-0.07637602880346984,0.3257891428849905,2.3412823996101397,-0.2755788284366471,0.03942938370350878,2.329324526315791,-0.15972082539376234,0.20231294892787488,2.35322010526316,-0.2782395274040934,-0.05024772683773883,2.319095846003894,-0.2117403365126705,0.13925588360623775,2.3453939005847944,-0.1528944467982458,0.6925004015594544,2.367421709551656,-0.29196826969044826,0.30088307680311915,2.3588450000000014,-0.15410814559473687,0.282627447368421,2.3727159493177354,-0.11994937122220277,-0.3486683489278751,2.3671639571150105,-0.10950813488791411,0.14311575571150095,2.3538769083820656,-0.03938744595711501,0.5756714138401564,2.373380208576997,-0.06923541977972705,-0.01769795886803122,2.295435132553603,-0.2606468787076025,0.5812016374268998,2.358367046783628,
Person001,1.6874012999999999,1.5308335,0.009861510209824592,0.05852591347326308,2.2020297885964917,0.018674495782982473,0.7942656736842116,2.374574916666668,0.04852992135140361,0.26514000232982504,2.1644752877192994,0.003304684141315791,0.1735472793321492,2.221972026315791,0.02262209794771931,0.12302281331140352,2.317013862280703,0.024647384649561354,0.09017803028071043,2.2216271429824563,-0.00403515877052632,0.08344218055763156,2.312729628947369,0.030208143361412317,0.6009247240350885,2.3491198500000006,-0.03323298149859652,0.3706008550061408,2.2179359043859668,0.04431876319824568,0.1992167578692981,2.346445942982453,0.027272903751666678,-0.3357242249999999,2.3741575535087702,0.04863322617833333,0.08492637858243862,2.3141041675438587,0.07992573500245612,0.49571491482456115,2.229075890350877,0.008809163676081559,0.0013885480664035032,2.214577341228074,-0.03231043818657896,0.5076555704824567,2.3271456210526313,
Person001,1.6874012999999999,1.5308335,0.009861510209824592,0.05852591347326308,2.2020297885964917,0.018674495782982473,0.7942656736842116,2.374574916666668,0.04852992135140361,0.26514000232982504,2.1644752877192994,0.003304684141315791,0.1735472793321492,2.221972026315791,0.02262209794771931,0.12302281331140352,2.317013862280703,0.024647384649561354,0.09017803028071043,2.2216271429824563,-0.00403515877052632,0.08344218055763156,2.312729628947369,0.030208143361412317,0.6009247240350885,2.3491198500000006,-0.03323298149859652,0.3706008550061408,2.2179359043859668,0.04431876319824568,0.1992167578692981,2.346445942982453,0.027272903751666678,-0.3357242249999999,2.3741575535087702,0.04863322617833333,0.08492637858243862,2.3141041675438587,0.07992573500245612,0.49571491482456115,2.229075890350877,0.008809163676081559,0.0013885480664035032,2.214577341228074,-0.03231043818657896,0.5076555704824567,2.3271456210526313,
Person032,1.0344733,1.4833262,0.03173751364555383,-0.0560587516169636,2.4699242517428392,-0.01989256033497828,0.7806055845855921,2.5705112331525917,0.08499575190224626,0.16900373004724997,2.5105488659953537,-0.10672980694043388,-0.06246193130280409,2.512263216111542,-0.03147856713141441,0.08749504653756782,2.503475096049578,-0.1043069475111542,-0.1383398938109993,2.5218227784663063,-0.07425620699430677,0.03196673762756001,2.4919447877614247,-0.027099652377304388,0.606968430441518,2.582191367157237,-0.13677357672711069,0.16732862565453122,2.4880729821843532,-0.02758810025015488,0.16678402365608072,2.545792395042604,-0.009428015193880696,-0.46744321293570923,2.5386765003872918,0.010222870344771458,0.03515793952640984,2.4955992432223093,0.06607188122633627,0.45090160023237696,2.5565223237800123,0.02277329215766848,-0.11979238939739742,2.479800112316034,-0.11686094217908598,0.44874703555383405,2.539498452362507,
Person040,1.447066,1.4521755,-0.03430138213421047,0.1899258967960529,2.604565296710529,-0.10983527597270404,0.9233607486842127,2.6244221947368396,0.004405554235986826,0.40945119927631557,2.6087237203947327,-0.18961375344157874,0.22037008111184242,2.6953879480263128,-0.10657108885607235,0.2873133042763155,2.651222574342106,-0.19795113660868424,0.13981155442105275,2.6912422611842093,-0.14583530998756575,0.22925981201315826,2.659005504605261,-0.09715699960355265,0.7805811256578938,2.6497782381578925,-0.19901723427302606,0.44203749703947304,2.678996614473679,-0.09762460256302637,0.3690892648684219,2.655828017763162,-0.08253809544848684,-0.25897954375000026,2.6776592276315783,-0.06883888976960521,0.2327121912763157,2.640892796710527,-0.012683637085513157,0.6556570578947365,2.62096592631579,-0.04166438542394731,0.11549644879473679,2.6035038598684226,-0.18616466953361863,0.6645282548026312,2.671463855921054,
Person064,1.5444561,1.3040481,0.12046493624972217,0.30723060234375,2.2670773255208356,0.15856345404652786,0.9563530925347228,2.408268063368054,0.2282397661664931,0.4452630224826388,2.2525853342013873,0.1561059605171155,0.2768400493055551,2.3155332196180565,0.1808539522042535,0.3428803879340283,2.371715415798609,0.1753866598151043,0.2435002136111105,2.321781396701387,0.13366709751779518,0.28449221406249986,2.3747593611111117,0.18596694145147563,0.7867533701388891,2.359841111111112,0.0892005056738715,0.42324790407986107,2.329266352430553,0.1873621184697657,0.416140135243056,2.3772151067708354,0.22101484582725708,-0.10378172454383691,2.475103292534721,0.22684643139340274,0.2878270496527778,2.3689129461805547,0.2899221804105469,0.6471396318576395,2.345551560763886,0.08726129425594616,0.2678624571788194,2.281098802951391,0.08348784881736113,0.6348904381076389,2.353104345486109,
Person004,1.3054842999999998,1.9693173,-0.0012847473177569708,0.10660680006971977,2.761875689719626,-0.09779400855345798,0.9397795340186906,2.9186141962616814,0.011727096125994397,0.3216805114018693,2.8068159084112163,-0.23855067824338305,0.18985333293514017,2.8000218971962583,-0.14456704193542053,0.2088589773831775,2.8039701644859782,-0.22988040452446726,0.13477844543570114,2.8075400616822446,-0.18861687024543905,0.15332317097196285,2.7922251439252364,-0.13489396344299062,0.7348812059813086,2.8844357495327113,-0.2706996546714017,0.3704297353271026,2.7882178672897178,-0.1442472262925233,0.28984173233644833,2.8480269794392505,-0.11630473292579445,-0.41185502934579504,2.851065442990658,-0.10223904242317769,0.15536519820560765,2.795827863551404,-0.023057772259813085,0.6081405594392528,2.839668566355136,-0.0024987010749906334,0.039715456130841126,2.7644361476635506,-0.23116342555869174,0.5696947297196253,2.85910272897196,
Person041,1.3416074,1.2698519,-0.06551119331659927,0.21017635905910945,2.7786365198380554,-0.09970577267757094,0.7885430405668009,2.7601373125506092,-0.06093618799838862,0.39476855514170067,2.7325605384615415,-0.17431125603854278,0.1739388996720648,2.795482668016194,-0.10071868968040498,0.20455438036437276,2.8129425716599177,-0.17936738944097202,0.12141703839465591,2.799447882591093,-0.13885077681627517,0.15645772020234822,2.8080789117408944,-0.0990023757695546,0.6515254357894735,2.79180355870445,-0.18905739669797567,0.3396798427530365,2.763195827530364,-0.10082101436171657,0.2787491132793521,2.815780245344127,-0.07694151047781374,-0.22941827224291475,2.8734225959514177,-0.06210428299967616,0.1567398854040486,2.819796053441292,-0.012794342546315745,0.5667982153036438,2.7576918493927125,-0.05865203714728727,0.15608849188161908,2.7922673020242965,-0.18025746823222671,0.5434606445344136,2.7601964024291465,
Person063,1.8870999,1.6160925,-0.10483154400908418,0.04166190529547542,2.7355627106227165,-0.15720161793491552,0.7968156295238086,2.848573923076925,-0.07405397183032969,0.23884121780952358,2.7637351443223457,-0.22404159162139203,0.006776597844805853,2.8100458776556727,-0.14477495318175806,0.14052107531868135,2.782049163369962,-0.21449897053706984,-0.058063752113040275,2.8143359296703307,-0.18181274678758957,0.08034119905626377,2.77667887619048,-0.15374426516901096,0.6167246205860805,2.836809538461536,-0.26228329790608046,0.2283009486593408,2.8005390989010994,-0.14462616404967024,0.21821950896703243,2.8046008329670347,-0.11659577280240277,-0.46311176468864484,2.8341804710622687,-0.10578003148424918,0.08086783271494488,2.7707536915750883,-0.06938858040035156,0.4920748394139198,2.826929988278384,-0.11400885993235166,-0.02339599962640221,2.737095778754577,-0.23328100171567812,0.49547763084249047,2.8439393531135577,
Person031,1.3743011,1.3629371,0.20440271056987092,0.17201025223659885,2.291746914972274,0.10710631216730135,0.9261111463955628,2.408450434380779,0.21133560612125693,0.3389082436229203,2.2559001312384477,0.08664003996839191,0.1022903712975971,2.1665675304990764,0.11458566986192235,0.22126560480591476,2.3285105951940865,0.08697623903678357,0.043774434952680234,2.165387336414046,0.07505884446580413,0.17297555815157115,2.3220539149722708,0.12052966907560064,0.7254449085027727,2.3933576672828085,0.05263227671719047,0.30220333308687586,2.186741833641404,0.11261985581460263,0.2981719672828091,2.3728072310536064,0.13758535558040685,-0.27559646303142327,2.4149625951940856,0.15317203122421433,0.17561120868761512,2.3199221737523095,0.2150570963456561,0.5760210853974127,2.357579778188539,0.20613705275730157,0.11112335023105363,2.295419133086873,0.03930682073770789,0.5316823343807769,2.2846592643253256,
Person057,1.9599243,1.4846319000000001,0.13281345047120058,-0.07593911804896723,2.7910750235096553,0.036008236139882493,0.7831604914357672,2.8290633635600333,0.1530146674799327,0.18286930793450862,2.7958987489504605,-0.06426993318859772,-0.029040154721326632,2.7799016607892555,0.04143149496473548,0.09857722909403846,2.7890291863979844,-0.072107151264173,-0.0960217040205121,2.783068270361039,-0.007265377032409721,0.04433132461083124,2.7803961914357695,0.03938757143946267,0.616616815449203,2.8427179580184716,-0.07492668171375311,0.2049194235012592,2.7798580906800994,0.05007273970453403,0.1825499208732158,2.812259736356008,0.058352284268009896,-0.4531355822837945,2.8041367128463484,0.09064401354845499,0.04401489571545761,2.7836884483627227,0.138226336774786,0.47703263215784986,2.8237160428211596,0.13643986898287133,-0.1462832666807137,2.7941437187237694,-0.0718450091284633,0.4739596533165407,2.8429593350125946,
Person105,1.520887,1.4816714000000002,-0.13299260498397733,0.045975181234872695,2.767017803958527,-0.18785084950923658,0.856999226767202,2.8029934665409986,-0.09293111158821868,0.2789672354382655,2.7665697879359135,-0.31842625371441985,0.018232418139238468,2.802549289349676,-0.20337461952591857,0.174492478557964,2.7731507417530605,-0.3210878528859944,-0.0518792414704995,2.808148695570217,-0.2521904223383604,0.11451522962959475,2.7625003704052804,-0.20330139878322323,0.6840812259189446,2.825929323279928,-0.3365594176569276,0.24832230683317602,2.7701703751178117,-0.2014188717097079,0.25489755381715357,2.8115158699340275,-0.17351219801979262,-0.43131816380772875,2.828668560791707,-0.15448077806333635,0.11938447525918962,2.76843616305372,-0.10127405138058433,0.5761018653157398,2.7953780329877467,-0.13942368182764378,-0.026971352819698403,2.7673199707822826,-0.31041531489217683,0.5337480627709703,2.8095596852026388,
Person023,1.2573239,1.6028504000000001,0.0820129991281774,0.25368587930049247,2.3165352827586205,0.07710937048374375,1.0777322289655167,2.53868758226601,0.18521467658985247,0.4799005956650247,2.272852426600983,0.0022639891249261164,0.25967121906403934,2.468888844334976,0.10530837980985239,0.3128999985221679,2.468625594088673,-1.3620734916256223E-4,0.18683149632709353,2.471519709359606,0.0684036390237438,0.2618339887684726,2.4571467182266034,0.10886108743635443,0.8936705026600987,2.5090194384236453,-0.011752117598029584,0.45181935921182254,2.438635451231523,0.12175651756381292,0.40636670551724136,2.505582182266011,0.11187273384206904,-0.23938412321182254,2.5284666896551684,0.14115598333211807,0.2685501654187194,2.4709005871921175,0.1876927228434482,0.7652233104433499,2.349154853201969,0.06221984158620689,0.1754641130443348,2.3321583911330017,0.0317263290296552,0.6496672674876856,2.419574698522168,
Person150,1.5749103999999998,1.1984275,-0.08612511976550376,-0.18047644016149852,2.804034187984496,-0.13657874124567185,0.5202359085917311,2.8292572151162774,-0.032332213518992244,0.034735086410594335,2.8116473895348846,-0.21643146594347568,-0.2002776410206717,2.8230056175710634,-0.13772495045505834,-0.060177894588404425,2.785582266795868,-0.21445702774754508,-0.25778374147286787,2.824872393410853,-0.18341419273133736,-0.11363879738372096,2.772057868863052,-0.12670153831498054,0.37120237112403065,2.826085121447029,-0.2594054403354655,-0.020224864041511626,2.7631296789405693,-0.13650138947583987,0.006567132478785531,2.822148269379848,-0.13455971080487078,-0.5010762999999999,2.8131725471576248,-0.09440526383717696,-0.10840350290697667,2.7869003636950946,-0.044218670197803615,0.25105385604651126,2.799523784883721,-0.08948444866357251,-0.2452661723514211,2.8024102189922466,-0.23409273770254507,0.20245658242635658,2.7424427842377233,
Person033,2.6552774,1.8177642999999999,0.06257475756506233,-0.04674764126199169,2.6817704589211653,-0.024067641184730287,0.7048637016597509,2.860649790041494,0.08469931588024895,0.1427514754165143,2.6237033659751035,-0.07831106289869713,-0.03721712638819919,2.7638652838174287,-0.01361282850229878,0.04808922848772617,2.785624170954356,-0.08286002303038151,-0.10268975788545232,2.760449344398342,-0.04971438390531118,-0.007918989322572598,2.785039893775927,0.0025894048654772506,0.5358830066390043,2.8417505900414923,-0.09196463719004151,0.16121552725394178,2.783610796680497,0.017787628020000015,0.12296301973894626,2.82719320414938,0.014666186682240762,-0.4713650077178429,2.841371697925308,0.01855436228663071,-0.0022986507086887953,2.7707065236514543,0.07796056760190863,0.4093093629875526,2.675271874688796,0.06096804806730288,-0.11157855420979261,2.6963971037344403,-0.06740319995239015,0.403067217502075,2.809367380912862,
Person110,1.3594617,1.4159948,0.05576680566578757,0.09183326488052763,2.389001868864471,0.043122876596622686,0.7823313172161179,2.4883006351648325,0.2001377861699636,0.2834554867399267,2.4742700813186826,0.006187528824249046,-0.0025872978321831597,2.413509932600735,0.027145100885201407,0.16813029986080563,2.4479847589743593,0.021054155992527423,-0.07974712426996344,2.4187261333333336,-0.029196684886080553,0.10834527472454185,2.443855263003662,0.04490840236657152,0.6280481824908422,2.4838458989011025,-0.07824295487633699,0.23195991589743611,2.4052205663003634,0.03676604053519556,0.2441535195604393,2.471348480586081,0.060241772700007384,-0.43057156065934016,2.479822140659341,0.07971221030147238,0.10897966836043958,2.4397279978021933,0.15948541602018318,0.5309074773626378,2.4759420996337007,0.04530419988014645,0.03265847538461531,2.3832462161172168,-0.08036529833736264,0.5135207850549447,2.485656217582422,
Person110,1.7919787999999999,1.5333544,0.0037666891543768925,0.08832653877915432,2.4055574146884307,-0.005693812846758116,0.7790288755934733,2.4957581965875355,0.14414968958567506,0.27664595296735883,2.5036726372403537,-0.04515715723004454,0.0017324304320252158,2.43182800074184,-0.018347950407047526,0.16019176298961407,2.463588402818991,-0.029981954698887266,-0.07543074477065274,2.43128673813056,-0.07682064302826401,0.09892251778568233,2.457765831602373,-0.0046115140650074505,0.6243197359792283,2.5041363204747773,-0.14215883914933242,0.24080650816023755,2.4651313160237383,-0.0029992426450727535,0.23730031654302697,2.483181169881303,0.014693374707715158,-0.4339979836053415,2.496701741839758,0.03752000941595685,0.10015150627077157,2.4555523946587527,0.11007676017103113,0.5248192778189907,2.507469859792284,-0.02189233141520767,0.01794142937685455,2.401324018545994,-0.1348074342250891,0.5021706692878333,2.5100815445103826,
Person163,1.3226380999999998,1.3622462,0.06992711820833336,0.25774781370370387,2.737029818518519,0.019407675119814834,1.0370260675925933,2.7241806555555517,0.09259733632055547,0.4728920279629627,2.715852840740739,-0.028772293092777828,0.30896597333333375,2.626626468518519,0.014465817460925987,0.3940334429629633,2.7311435851851877,-0.019907691557407438,0.2416797242592596,2.630240772222221,-0.02411662788518523,0.34499143333333304,2.7329950722222236,0.006260991252962994,0.8758936109259257,2.725885055555557,-0.12132368162555562,0.4943411607407406,2.694073807407407,0.0162917128814814,0.4744047037037036,2.7325647222222194,0.03241930763333335,-0.17701421009259247,2.81662775925926,0.05429992297814815,0.3429656581481486,2.7273511537037045,0.1022078594018518,0.7548384937037038,2.7256267759259254,0.07118753039444435,0.1977501118703703,2.7467376962962944,-0.07751262096481486,0.7629310172222217,2.6826833259259266,
Person020,1.4336462,1.2491317,0.15384051675097415,0.13254115493637747,2.7134334231354624,0.0581272029552511,0.7874549098173513,2.6783834505327198,0.17202226326270925,0.33147551168949835,2.719598675799085,-0.06717615226064697,0.08842354048660572,2.6965792024353106,0.04094526230304413,0.13721279881506868,2.7021379459665096,-0.07286760734651446,0.03174076445161414,2.694397633181127,5.51848370083735E-4,0.08547568757595127,2.7018717891932975,0.0419022738211568,0.6365854264840174,2.7036869132420116,-0.10862838470045659,0.2801567124048705,2.687487249619483,0.04735183264148405,0.22016890976940676,2.709102023592085,0.061573648983257206,-0.27904084959665143,2.7501886544901097,0.08132108594589044,0.09046618869178087,2.699595926179601,0.12505459965608837,0.5523507839421621,2.706398258751903,0.15701070059832561,0.07890207535397258,2.712200166666666,-0.05620731482062399,0.4841328085235927,2.700525401826487,
Person156,2.1434818,1.3499573999999999,0.2631761325901315,0.1706723074605264,2.585860429276315,0.20817735257327313,0.9175081860197359,2.6191567269736855,0.2712941520792106,0.37250506652960536,2.5518278848684197,0.11383135564638151,0.1621686735526315,2.6128874177631505,0.19656616712185013,0.26290927771381584,2.5922278889802617,0.103798334159704,0.10917968512053211,2.6100145032894764,0.1568615029537008,0.21171153774671048,2.6036722697368457,0.21137805097043566,0.7427063088815785,2.6014774843750006,0.09298500373166121,0.36973189753289476,2.6243942162828926,0.21125925591971226,0.3390541466282892,2.6110791027960527,0.23242305174506575,-0.2558126749999999,2.656542743421051,0.23150753671258203,0.2132162814967106,2.574267837993423,0.27991814211924293,0.6109304498355259,2.599185769736847,0.2634669751944079,0.10891824646052638,2.589421844572369,0.11980760159050152,0.6033089722039475,2.615831097861845,
Person024,1.3543531,1.3373444,-0.1841384022343396,0.19164298269092533,2.4534061464510355,-0.16776075655705305,0.990040982569633,2.6249570107816704,-0.13415499723360297,0.4213071561545379,2.502369393530997,-0.23854465812371953,0.22867702098831982,2.6097052057502217,-0.17068027026451038,0.33933636999101485,2.6281438571428533,-0.2407203555262357,0.1607432978571427,2.609551351302785,-0.20471522901662195,0.3003387504941598,2.6270230440251634,-0.1603323828436659,0.8104186494159936,2.6073301868823022,-0.2588800808660371,0.43041980035938865,2.6239130008984755,-0.1697818313141958,0.41770658643306363,2.6240293926325244,-0.14428970049146467,-0.1744344616010781,2.7326037475292035,-0.13878880652830194,0.29791217987421315,2.630376938005394,-0.09609048987654982,0.6570723321653194,2.60551940071878,-0.20016119606910152,0.11437919802623542,2.455564636118599,-0.2408549444032613,0.6573909664869724,2.5778214690026955,
Person033,1.3261149,1.4959476999999999,0.021523057972906358,-0.05209607090041048,2.654975871100169,-0.05311052337339896,0.727327126847291,2.882250114942529,0.0699517588010673,0.14427933648234792,2.623353924466339,-0.0978338643201395,-0.02048595532509028,2.7719952783251243,-0.03612634590336621,0.05375496507857967,2.7827594852216717,-0.10546622449039414,-0.08688663656311992,2.7735565147783277,-0.07662026455180629,-0.001963334644154355,2.7809648825944104,-0.012161496928653526,0.5580168280788175,2.844800975369456,-0.10367486514934311,0.17909638146962212,2.7711940935960575,-0.01215019838973725,0.1310665115282678,2.827618552545157,-0.01731616480213466,-0.47257888357963945,2.8431539261083696,-7.198067855500684E-4,2.5189408497553054E-5,2.7673830870279166,0.0660954936898193,0.41007114086206964,2.6952840213464677,0.012882567809605904,-0.1098401467301314,2.6738486050903134,-0.09258597220264381,0.4374583131034484,2.819615265188833,
Person138,1.6601936,1.2634046,0.12851328460314562,0.03387971007043358,2.881505732472322,0.05014205714778612,0.7725900960332099,2.8864147832103306,0.15036905739169734,0.2496235165129154,2.869794776752764,-0.050830965081826524,0.04689198849799818,2.909998935424353,0.048208661453044276,0.1443207469280441,2.903255526752764,-0.05190841546883763,-0.011526715227121778,2.905245668819191,0.007246927590498124,0.08508311574474176,2.901356023985237,0.050074340027859654,0.611790810608856,2.900874642066421,-0.06413221649077491,0.2372305187915128,2.9244519870848715,0.057364646532749045,0.22161930983394865,2.910284543357937,0.07748913517945748,-0.2867671067619927,2.9320572536900333,0.08914273439464933,0.08898993739483398,2.901905280442806,0.152683655322463,0.495785778228782,2.9116123219557197,0.12983390411678958,-0.027747115211070088,2.8779438219557227,-0.026195226471125585,0.46500153514760095,2.9090109658671546,
Person106,1.4578630000000001,1.4656338,5.2598900166808E-4,-0.029248933180341965,2.643203536280231,-0.027635485993186,0.7956376820683906,2.8845000100083444,0.03847358236146786,0.18492357879899884,2.6190544970808993,-0.0861348258219099,-0.013027541459858212,2.783855809841532,-0.02209542056847378,0.10574603941618024,2.7907538824020035,-0.09162821374445367,-0.06862706773544625,2.783253667222685,-0.06724901371794827,0.048476789356130104,2.783629452877398,-0.016963831094245242,0.6162420235196001,2.85235625938282,-0.09403081499099238,0.21711665223519624,2.7841708457047565,-0.002439852990575482,0.18380991284403658,2.8415146055045906,0.015052674903920007,-0.46363208965804803,2.8478969791492914,0.02209910358690563,0.051279980204170204,2.780967033361132,0.08474955214612176,0.46164532777314427,2.7209240033361106,3.709165681400605E-4,-0.10166466061259367,2.669367351959971,-0.11544173382867384,0.4672362382819005,2.8228145087572933,
Person111,1.1250491,2.0565444,-0.17542979567768258,0.24617174066523598,2.3237913755364783,-0.15481871550139462,0.9871051627682399,2.4640217070815456,-0.11297898279163089,0.45611018905579376,2.3108855793991445,-0.20718070894356225,0.30357124484978554,2.402154351931327,-0.1712326185077255,0.35994214356223175,2.452791429184549,-0.2150418605241416,0.24279464386266106,2.4144775461373396,-0.2005350978051073,0.3217625972103008,2.4547510858369117,-0.15346994873841202,0.8361505336909868,2.4490914248927043,-0.2042471428649142,0.49102914334763953,2.3634883379828313,-0.1618541216237125,0.43803069635193126,2.4608085407725286,-0.14999951339802592,-0.12357133977467802,2.572177812231758,-0.14694833348713524,0.32413007038626573,2.4496708540772527,-0.11823365494681337,0.6889113698497851,2.349611095493561,-0.19302207983015018,0.1772938695607941,2.3300641534334776,-0.23713049397336802,0.7028179608369092,2.4234749420600834,
Person104,2.0046703,1.5238407999999999,0.1258979533248804,0.13645679138497593,2.9066543665071802,0.07392766671751191,0.9094098601913883,2.9068586392344447,0.151495162998469,0.3464008295693778,2.8883644794258356,-4.7913811090917994E-5,0.1541914661483253,2.8647218937799046,0.0713292983850718,0.267023948421053,2.90641300861244,-0.006703546627368387,0.069324849536555,2.871313340669856,0.03690447316650729,0.2209399689952153,2.8996998334928166,0.07428829487626794,0.7247909335885158,2.896439174162674,-0.006379625785071739,0.3613822701435405,2.8646240258373235,0.07155526079751195,0.342187893779904,2.9147160736842115,0.10360264805943548,-0.24037536717703342,2.9757408191387538,0.10622895364755981,0.22085870449760772,2.9122656899521533,0.1524634917935886,0.5783599167464105,2.8907652679425797,0.12322326967980858,0.05669952133272733,2.9103244306220093,-0.0022874402431578705,0.5923344043062199,2.8574464564593267,
Person155,1.5186558,1.411386,0.06162830980701438,0.13612786682553962,2.5344212365107928,-0.014325838934172629,0.9396594823741009,2.505301451438847,0.08953691033929874,0.3625091208633097,2.536611142985612,-0.06282463509195146,0.1410504811744604,2.5073582832733803,-0.017582554666465904,0.2606021877697841,2.5324634856115127,-0.05908841314568366,0.07191602613570146,2.5014627284172666,-0.05443926458902873,0.217498518480216,2.5316316789568325,-0.005291401538758974,0.7671003097122295,2.527449428956835,-0.10161287035656463,0.36530405575539593,2.540962990107916,-0.011002950746762533,0.3448615499100718,2.5329975323740994,0.004612332224730204,-0.28145840080935197,2.583028605215828,0.016988926046043174,0.2168181366906473,2.5323080044964046,0.07631165396005396,0.6336987164568342,2.5373106088129473,0.06053810559055758,0.06577887605509891,2.5364554685251846,-0.07992113424802154,0.6387233891187057,2.541757084532373,
Person025,1.4838873,1.4107066000000001,0.044014762548797305,0.2063979452649286,2.5917463826745197,-0.021142683525651837,0.911300609671993,2.5959555601345734,0.06506642178955423,0.3871011210260717,2.617900523128684,-0.07865534427451643,0.18601418857670352,2.475076857863755,-0.02398012033534053,0.2960299182506307,2.5890402640874615,-0.0759532749642555,0.1153676186828427,2.475322198486124,-0.061011568747914274,0.24213846287636664,2.5749762615643386,-0.021800009272708205,0.7407540059714047,2.582556084104289,-0.10739561358788909,0.3830275145500418,2.4755343540790546,-0.022996228984835998,0.36962885651808264,2.592204710681248,-0.004246215116316283,-0.23713239996635843,2.6519973801513896,0.014103126039461737,0.24298455147182507,2.601283972245582,0.05386165671623209,0.63373525021026,2.620394245584523,0.04654032747196798,0.14549387253823376,2.585286573591254,-0.11129054062825876,0.6268858187552558,2.5226374541631573,
Person027,1.4902448,1.4158733,0.046578541327106045,0.12606129842452038,2.597730376146788,0.008422499708006691,0.9252063268557151,2.6869907197664697,0.1008359952791158,0.35989504687239443,2.6860980934111756,-0.0997042871609676,0.10998465677562125,2.6999484703919907,-0.009216643304170187,0.25127251276063445,2.686478356130111,-0.10272746040164306,0.03411094099924104,2.6950757281067554,-0.04981369447497917,0.20155412197664707,2.6852337231025856,0.002510574978565513,0.7541457721434542,2.693677617180983,-0.11786535637297745,0.3480260837364472,2.717553350291908,0.0019916273768974552,0.33301424562135085,2.701639760633864,0.005874247183903282,-0.24382724422018312,2.7323492135112573,0.028880285520850698,0.20398690545454543,2.6829477447873247,0.08131926624150129,0.6252844447039206,2.687909943286074,0.034925941902944194,0.04156588245554633,2.579988624687239,-0.09717449602335276,0.6039049661384485,2.675443649708088,
